OrderID,CustomerName,CustomerEmail,City,OrderDate,Product,Quantity,Discount(%),TotalPrice($),PaymentMethod,Shipped
d983735a-0645-4fa3-8700-2e89b4e7f7dd,Tony Gamble,john76@example.com,New Dawn,2024-07-18,Keyboard,1,10,90.0,Credit Card,Yes
a23c82a8-ecfe-4c38-b11b-9e16c58e9951,Robert Gutierrez,mfranklin@example.com,New Nicholas,2025-01-14,Desk Chair,1,0,200.0,Apple Pay,Yes
79d2769e-b74b-4e50-aa00-280e3a013069,Victor Gould,mavila@example.net,New Elizabethton,2024-08-17,Mouse,3,5,142.5,Credit Card,Yes
aee8a0b6-5236-4a15-83c9-3e7467ced3e8,Ashley Mayer,jenningskyle@example.org,Sandersbury,2024-06-14,Keyboard,1,0,100.0,PayPal,Yes
71a7386b-81cb-4b68-87b9-5ea093c9e777,Michael Miller,wjohnson@example.net,New Dakotatown,2024-06-17,Headphones,1,0,150.0,Apple Pay,Yes
3cdcbffb-dd9e-42bb-afa3-4d27449d5c8d,David Wright,stevenferguson@example.org,North Alicia,2024-07-25,Smartphone,3,0,2400.0,Apple Pay,Yes
582e69f7-303d-4fc8-9337-d89a4988be04,Karen Wilson,jbrady@example.com,North Danielport,2024-10-05,Monitor,3,0,900.0,Google Pay,No
0671b193-2baa-43f8-a595-86aeecda01ef,David Ryan,jessicacollins@example.com,Sarahchester,2025-03-04,Desk Chair,1,0,200.0,Debit Card,Yes
fd64e00c-efef-46ee-a718-36d073ba7dd2,Matthew Osborne,brittany66@example.org,Walshtown,2024-04-25,Webcam,4,0,480.0,Credit Card,Yes
e354ab85-85ce-4f45-a5a9-d847de40d968,Courtney Lee,evanselizabeth@example.com,South Nathanielchester,2024-04-23,Headphones,2,0,300.0,Google Pay,Yes
e3d97cc0-0c17-438a-b7cd-70ec878e4c54,Terry Prince,potteremily@example.com,Stacyburgh,2024-11-09,Desk Chair,2,5,380.0,Debit Card,Yes
10cb4ad0-6ea6-4539-aba4-1da8c820ac8a,Dennis Gray,zrobinson@example.com,North Jose,2024-06-30,Smartphone,2,0,1600.0,Apple Pay,Yes
30a2deff-15db-4f19-842a-e33417fbfc42,Casey Hernandez,abigailforbes@example.com,Adambury,2024-04-21,Keyboard,2,0,200.0,Credit Card,Yes
c98056d7-864f-4fd9-a466-7636e5e9d9e9,Destiny Rodriguez,moralestracy@example.com,Lake Thomas,2024-11-11,Laptop,3,0,3600.0,Credit Card,Yes
cf54f778-8e13-4f0c-a839-2841f94fc5a5,Shawn Frost,sbanks@example.org,Pachecoside,2024-05-27,Smartphone,2,0,1600.0,Google Pay,Yes
e5e81df4-5869-448e-9d20-99de133fd48e,Kevin Diaz,austinthompson@example.org,Tuckerchester,2024-05-08,Keyboard,4,0,400.0,Apple Pay,Yes
4f97b356-80ef-486d-be8d-ca0e3d0fc4c0,Nicholas Malone,jpowell@example.net,Collinstown,2024-10-09,Laptop,2,0,2400.0,Apple Pay,Yes
af8aa755-b0e0-477c-a9d1-8a0269e42251,Jordan Smith,wrightchristopher@example.com,East Amandabury,2024-09-29,Headphones,2,0,300.0,Credit Card,Yes
a5eb2665-9a0b-4509-b8ad-42aea23a624e,Susan Bradley,waterspatricia@example.org,Lucashaven,2024-05-25,Laptop,1,15,1020.0,Apple Pay,Yes
3ffb40e8-592e-47fc-9279-eba06cfa973f,Danielle Schroeder,johnlevy@example.org,South Garyport,2025-02-12,Keyboard,1,10,90.0,Debit Card,Yes
addaaef7-dc1c-411a-9960-c6ae6a1121ba,Jeffrey Preston,jerrywilliams@example.net,Jimeneztown,2024-05-13,Mouse,4,0,200.0,Apple Pay,Yes
7dc0242f-62be-486b-8789-46719374f923,Bradley Padilla,allisonanna@example.org,Kennethville,2025-04-18,Laptop,3,10,3240.0,Google Pay,Yes
09828dbd-2890-4fce-9d2d-53e7e3109177,Mrs. Jennifer Mitchell,vparker@example.com,East Lisa,2024-11-05,Webcam,1,0,120.0,Apple Pay,Yes
b3dfecf4-6cfc-4b13-8e60-6faaf9a41f65,Timothy Pratt,laurenstevens@example.com,Lake Robertborough,2024-11-29,Desk Chair,3,15,510.0,Apple Pay,Yes
a3ffcebf-54f2-48f6-afc3-fe8ca670e4b0,David Grant,simmonskendra@example.com,Lake Robertside,2024-07-20,Smartphone,4,5,3040.0,Google Pay,Yes
6a4b1a88-e341-4579-b542-469c38245275,Michael Lowe,xfigueroa@example.com,Port Williamstad,2024-07-10,Monitor,2,0,600.0,Credit Card,Yes
b6e7dddd-7b4e-4fd4-b3f0-61a27b5aab2e,Joseph Hart DDS,tamara83@example.com,New Teresahaven,2025-03-19,Desk Chair,2,5,380.0,Apple Pay,Yes
4fe2d09d-4aa8-4b0e-b097-7ee9311d2bce,Krystal Martin,ijohnson@example.com,Markburgh,2024-08-26,Smartphone,3,5,2280.0,Google Pay,Yes
a3f3554f-7f1c-4660-a3d2-f7d6d8e47208,Bryan Mendoza,christineclarke@example.net,South Katherinetown,2025-04-07,External Hard Drive,3,0,270.0,PayPal,Yes
3554a91d-6939-43e9-b884-487d702b268b,Leah Smith,torrestravis@example.org,South Cheryl,2025-02-14,Mouse,2,15,85.0,PayPal,Yes
bb2cb72d-8333-40fe-8275-9ce1f0149c6e,Francis Wilson,gfrank@example.net,Hardintown,2025-03-03,Desk Chair,3,5,570.0,Credit Card,Yes
809fcc6e-bf0c-4d60-b9b2-55c3d91415e4,Richard Gregory,davidtorres@example.org,Bauershire,2024-08-04,Smartphone,4,0,3200.0,PayPal,Yes
10e2b3f8-0af5-4a81-a6da-fdd25be52d53,Jennifer West,luis48@example.com,Lake Eddie,2024-05-16,External Hard Drive,1,10,81.0,PayPal,Yes
aa930a20-e816-4dee-af7c-02d902c0de74,Paul Smith MD,savagematthew@example.com,Clarkport,2024-06-01,Smartphone,1,0,800.0,Apple Pay,Yes
c7602e01-01b2-4838-a79c-2a7e927e9a88,Jeffrey Gray,russellterri@example.net,Lake Matthewland,2024-09-28,Keyboard,2,0,200.0,Debit Card,Yes
b162c40a-cdf4-4c76-8556-37fc67e76c98,Edgar Brooks,fpark@example.net,West Jasonfurt,2025-03-03,Headphones,1,0,150.0,Google Pay,Yes
754aad17-5401-4761-b398-c5c3f9a127e5,Ricky Baker,cruzjames@example.org,Smithborough,2024-07-15,Laptop,1,0,1200.0,Apple Pay,Yes
d01851b7-284b-4395-8bea-ba7e865f3f8f,Lisa Chapman,ychapman@example.net,New Janetville,2024-10-25,Monitor,2,0,600.0,PayPal,Yes
8e545440-847c-4d2c-91fa-13fbc1ff13d4,Brian Fowler,robertwalker@example.com,Greenville,2024-06-09,Desk Chair,2,0,400.0,Credit Card,No
e8672c0e-1ef5-48a0-a3ed-748ebe3dffb6,Daisy Cole,clineeric@example.net,North Caroline,2024-12-27,Mouse,2,0,100.0,Apple Pay,Yes
f08354a5-f199-4305-b727-a3a74b57a744,Christopher Moody,victoria55@example.com,North Thomasmouth,2024-09-13,Smartphone,3,0,2400.0,Apple Pay,Yes
c17aeb6a-da43-46d4-9a19-152cc819ae16,Bonnie Wright,adavidson@example.com,Boyerborough,2024-09-28,Monitor,3,5,855.0,Debit Card,Yes
5ecb4f3f-ae56-45c0-a5b8-ca0712de13a4,Richard Mitchell,raymondgibson@example.com,Obrienshire,2024-12-16,Laptop,3,10,3240.0,Debit Card,Yes
20ed3bc9-be4e-4deb-b3a4-6197a4cd7f5c,Brandi Berg,dmendoza@example.org,Ruizmouth,2025-01-30,Laptop,4,0,4800.0,Google Pay,Yes
cf1e65f0-1e46-412d-bb57-9d539526a6b2,Ryan Torres,elizabeth28@example.net,Rachelborough,2024-11-10,Monitor,2,0,600.0,Apple Pay,Yes
6087826f-2364-4ba2-8740-1bc0bc9ca81c,Jillian Duncan,youngpaul@example.com,Katiehaven,2024-09-23,Desk Chair,1,0,200.0,Credit Card,Yes
95479900-fd7b-4ccf-9ab5-b30a8196dc19,Seth Stone,oholmes@example.net,West Davidbury,2024-08-16,External Hard Drive,1,0,90.0,PayPal,Yes
e62f524e-b98e-425c-bef2-56f009c58ebb,Lisa Mcdaniel,jorge42@example.com,South Devinport,2024-07-28,Webcam,3,0,360.0,Google Pay,Yes
8f8b5cae-7afc-4d19-a68b-33afb9f192b3,Antonio Cook,kwilcox@example.net,Ramirezton,2024-10-04,Webcam,2,0,240.0,Credit Card,Yes
9d17b8ea-df40-449a-9722-4e91faeaa1e0,Caleb King,allenamy@example.net,East Leehaven,2025-04-02,Laptop,4,5,4560.0,PayPal,Yes
ad0c0331-1d7a-4162-b071-dbec9bfbd264,Kristin Lucas,acastillo@example.net,Howardville,2024-06-29,Laptop,3,0,3600.0,PayPal,Yes
372a858a-9fc4-4512-ac1e-ee4fa76fb09a,Lindsay Thompson,phillip79@example.com,Kerrifurt,2025-02-12,Laptop,2,15,2040.0,Apple Pay,Yes
7aacfa40-fb80-4c1c-8358-d1fb178cb06b,Andrea Powell,crussell@example.net,Jonesbury,2025-02-05,Smartphone,3,0,2400.0,Debit Card,Yes
3527390c-646f-43f0-8fcc-25c8c3fe9c83,Barbara Smith,douglaslloyd@example.org,Gailhaven,2024-09-21,External Hard Drive,3,0,270.0,Apple Pay,Yes
6703b075-40bb-4cf3-9c2b-b25f06f8468b,Robert Hill,xchavez@example.com,South Kenneth,2025-04-07,External Hard Drive,1,15,76.5,Debit Card,Yes
41b793c8-d12f-47f8-bf9a-0796cd884a36,Marie Mitchell,danielmarshall@example.org,New Deniseland,2025-01-01,Monitor,1,0,300.0,Credit Card,Yes
3fe1606a-9da1-440e-87f2-0e72dd3184e2,Tabitha Martin,starkkristy@example.net,Port Andrew,2024-07-19,Laptop,1,0,1200.0,Debit Card,Yes
49f11d31-06a0-493f-9243-b5f162a4684a,Jennifer Simmons,cgeorge@example.org,East Jacob,2025-02-01,Webcam,4,0,480.0,Credit Card,Yes
4ceb6126-ce5f-43f6-a20e-711b50ee5a2a,Dominic Benton,dana58@example.net,Heatherberg,2024-10-06,Webcam,2,0,240.0,Google Pay,Yes
d879a2df-f9df-4075-aad0-692b846bc7a5,Robert Castillo,lindaperez@example.com,Mcmillanport,2025-03-17,Laptop,4,5,4560.0,Debit Card,Yes
448b5368-8d29-440e-97fb-5ae20519b0c2,Frank Long,tmiller@example.net,New Maureen,2025-03-20,Headphones,4,0,600.0,Credit Card,Yes
bb3a4199-0d94-4569-9d2f-0e3dc575e00a,Austin Lewis,bryan73@example.net,Lake Ricky,2025-02-16,Headphones,2,0,300.0,Credit Card,No
ffc9371e-a271-4f88-8171-162d36426178,Michael Merritt,ruben12@example.net,East Kathleenside,2024-07-31,Keyboard,1,0,100.0,Credit Card,Yes
ace829a4-7478-4677-a94e-e99ffa941cbb,David Leonard,salassherry@example.net,Lake Valerie,2025-03-14,Webcam,2,0,240.0,Google Pay,No
adfd6470-4cd1-4ea2-a482-3b861d516c2e,Geoffrey Lewis,margaret56@example.org,Draketown,2024-10-18,Headphones,1,0,150.0,Google Pay,Yes
d5efae07-15ac-4ea0-82dc-e6a7fd5fa78a,Rachael Duarte,tanya75@example.org,Lake Kathy,2025-01-28,Smartphone,4,15,2720.0,Credit Card,No
9e51ef54-45f1-4728-ac33-764d76942f3b,Sean Stewart,holly82@example.net,Brettstad,2024-12-21,Smartphone,1,0,800.0,Apple Pay,Yes
6aec4909-44f9-423b-84d2-db6b50b566a5,Angela Brown,stanleydeanna@example.org,New Staceystad,2025-01-27,Monitor,4,0,1200.0,Credit Card,Yes
708b888f-a3a1-4c54-b7f1-3e48744f2e91,David Smith,stewartjoshua@example.com,Port Caitlin,2024-07-20,Monitor,3,0,900.0,Apple Pay,Yes
20b1c323-c229-41c0-957c-24c9e45c93d9,Melissa King,brownveronica@example.net,North Bailey,2025-03-27,Mouse,2,10,90.0,Apple Pay,Yes
8f69536e-78e0-4b64-b4b1-c7240c3eaa28,Adrian Christian DDS,sweeneyjohn@example.com,East Julie,2024-06-17,Mouse,1,10,45.0,Credit Card,Yes
e4c36320-066d-4d77-a466-70e9636c1084,Jackson Fletcher,sheila62@example.net,Catherinestad,2024-09-07,External Hard Drive,3,0,270.0,Debit Card,No
714c66ed-ec92-479b-bbb5-4e4458587a1f,Colleen Joyce,brookeguzman@example.com,North Anthony,2024-12-25,Mouse,3,0,150.0,Debit Card,Yes
812c6c4c-8a1c-4082-b899-858b1456a9f5,Pamela Payne,kristenmoreno@example.org,Timothyhaven,2024-07-17,Laptop,3,0,3600.0,Google Pay,Yes
031a1b79-32d5-4e49-84b7-f9c572194068,Andrea Morrison,ocervantes@example.net,Richardtown,2025-02-18,Headphones,1,0,150.0,PayPal,Yes
de7dc507-576a-4e72-8ad6-5349c0f17c16,Michael Shelton,abowman@example.org,South Cory,2024-11-01,Smartphone,4,0,3200.0,Credit Card,No
5b4f71d7-727f-4cc3-81f0-657aa38c9963,Samantha Brown,beckaustin@example.com,North Johnny,2025-02-04,Keyboard,2,5,190.0,Debit Card,Yes
e2fcbbdb-0c07-4bef-a945-1a5d95de198c,Dustin Carpenter,ipetersen@example.com,Cowanborough,2024-11-30,Desk Chair,1,0,200.0,Debit Card,Yes
a10e0c72-4c41-4942-a627-d7220a9b5f64,Samantha Maxwell,flemingjoe@example.org,Millerside,2024-12-14,Mouse,2,0,100.0,Google Pay,Yes
1eec43a4-001b-482e-ac33-479fbfbe7683,Anthony Gonzalez,lfreeman@example.net,Lake Ralphview,2025-03-25,Headphones,1,0,150.0,Apple Pay,Yes
fa928794-1522-4687-aefd-8fb1e4a93588,Vicki Perry,ehill@example.org,Bensonbury,2024-08-24,Monitor,3,10,810.0,Google Pay,Yes
5dde05de-6b98-485a-9776-781671665346,Michael Johnson,danielcohen@example.org,Lake Adamfurt,2024-05-19,Laptop,4,10,4320.0,Debit Card,Yes
2db070a0-38a0-4b48-865f-4904dda49b2f,Christopher Carroll,brownstephanie@example.com,Port Joannafurt,2025-01-05,Smartphone,2,5,1520.0,Google Pay,Yes
09a5a2ea-f30b-4192-b5f6-acff448e062b,Allison Phillips,colehenry@example.org,Port Vickie,2024-09-06,Desk Chair,2,0,400.0,Debit Card,Yes
47e0b4a4-fc49-4658-808b-d3a6bd4ee51d,Andrew Williams,dbrown@example.net,South Rebecca,2024-10-30,Laptop,3,5,3420.0,Apple Pay,Yes
1288c9e7-2a1e-4154-9e59-dc6de2b32007,Joshua Williams,mmartin@example.org,Thomasside,2025-01-08,Smartphone,4,0,3200.0,Credit Card,Yes
1853f0a2-a7c1-44cc-9acf-bf83b9f65588,Nicholas Saunders,steven65@example.net,Shawnstad,2024-10-01,Laptop,4,0,4800.0,Debit Card,Yes
ce38ece8-39ab-477e-a2eb-185f057325ef,Jennifer Murray,cynthia47@example.net,Port Teresashire,2025-01-23,Smartphone,3,0,2400.0,Google Pay,Yes
d6a01a22-957f-4ad2-9e6e-293db75437c8,Natalie David,amber65@example.org,Port Bradley,2024-04-21,Keyboard,1,5,95.0,Apple Pay,Yes
318f8ad1-36c9-48d4-96e3-828050d9584e,Daniel Baker,anthonyford@example.org,North Ericmouth,2024-08-25,Webcam,2,10,216.0,Debit Card,Yes
33cb47f4-58e3-4f5e-b259-0637430b4e2c,Patty Hamilton,kristy16@example.org,West Christopher,2024-10-09,Monitor,1,0,300.0,Debit Card,Yes
fc781c5a-d1f8-4d79-a41c-c262d18f9b31,Amy Cameron,william17@example.org,Fryebury,2025-03-02,Keyboard,4,0,400.0,Google Pay,Yes
0d8ce576-e829-41a0-8444-98b48b4901dc,Nicole Scott,nicholsheather@example.net,Gilmoreland,2024-05-29,Webcam,1,0,120.0,Apple Pay,Yes
054c76d1-808a-46dc-9e09-ae28c592e484,Michael Hall,rjarvis@example.com,Martinezville,2024-06-07,Monitor,1,0,300.0,Debit Card,Yes
843b76b8-6798-444d-b3ce-61aa1b6581bf,Justin Yoder,bkidd@example.org,Davidmouth,2024-06-14,Laptop,3,0,3600.0,Google Pay,Yes
d3ffe272-33b4-4b79-bbe7-0b0d6b107e6a,Ashley Smith,boyleamanda@example.net,Hillport,2024-05-26,Headphones,3,0,450.0,Apple Pay,No
599437b7-3c37-4d4e-a2e9-4afd790032e3,Sara Patterson,james74@example.org,Geraldmouth,2024-09-29,Smartphone,2,0,1600.0,PayPal,Yes
d5a838fa-953b-484b-89d2-8423613c9aa5,Melissa Love,erinarmstrong@example.org,Simsfurt,2024-05-02,Mouse,2,0,100.0,Apple Pay,Yes
ab06c37b-f962-48ed-a93c-ea1ab9a309d4,Mary Singh,garciaerica@example.org,Jenniferton,2024-12-24,Laptop,4,0,4800.0,Google Pay,Yes
13a10cd4-cf8b-4687-a566-50bfcbc81579,Zachary Davis,ochandler@example.net,East Jeffrey,2024-12-14,Monitor,4,10,1080.0,Debit Card,No
26a47a52-7dc6-476f-a92f-dd217cd78dc2,Kevin Jones,wardtamara@example.net,Gloriabury,2024-07-13,Smartphone,2,0,1600.0,Google Pay,Yes
4a8cd2e9-c608-401b-814f-d9bac71c41f8,Calvin Sherman,hamiltonamy@example.net,West Jenniferchester,2024-09-12,Smartphone,3,0,2400.0,Google Pay,Yes
e8986f79-caa4-4ec7-940e-0d08a961339b,Wesley Johnston,bellchristopher@example.net,West Sarah,2024-07-29,Mouse,2,0,100.0,Google Pay,Yes
3feaf019-684c-4b85-b46f-ea9a9142dadd,Joseph Schwartz,oramos@example.org,Tonyport,2025-03-16,External Hard Drive,4,5,342.0,Debit Card,No
6ca5c389-b42e-4579-9816-abf942b5f5ef,Charles Owen,pmcgee@example.org,Mitchellport,2024-06-06,Webcam,4,0,480.0,Debit Card,Yes
640e0c3a-23da-487e-b377-4342a3e96af2,Monica Mills,munozstephanie@example.org,Damonburgh,2024-11-11,Keyboard,2,15,170.0,Credit Card,Yes
4fea52e9-8e75-4e33-8a5f-2b1996d7ec56,Joseph Moore,samuelbullock@example.org,Port Sandymouth,2024-10-27,Monitor,2,5,570.0,Credit Card,Yes
f3745283-c4bf-4b22-ab9f-986d21714392,Susan Long,awalker@example.com,New Scottview,2024-07-24,Headphones,3,0,450.0,Apple Pay,Yes
5750c156-6ce2-42f4-b7b5-6182fcc07dda,Sarah Anderson,zkirk@example.net,Shelbyville,2024-09-17,Webcam,2,10,216.0,Debit Card,Yes
5ee6a1d2-7a06-4a46-9108-2c842d900771,Brian Watson,cristinaphillips@example.com,Johnsonmouth,2024-04-22,Headphones,3,0,450.0,Credit Card,Yes
e27600d9-ce3a-45d9-9abd-0b0805e3e7df,Michael Fletcher,washingtonrobert@example.net,Holmesville,2024-07-11,Laptop,1,0,1200.0,PayPal,Yes
2dc5ddd5-1e73-4124-bfed-fd47aa9f1734,Anthony Nichols,jamesobrien@example.net,Lake Samantha,2025-01-30,Keyboard,3,5,285.0,Debit Card,Yes
2075d135-5cc0-4569-8191-2d43eb8ffe55,Troy Sherman,hughesalexis@example.org,Lindsayport,2024-05-29,Desk Chair,1,10,180.0,PayPal,Yes
5a54228d-d468-4f3e-b33e-28016c85dd96,Brian Green,newmanbeth@example.org,Lake Corymouth,2025-03-02,Mouse,2,0,100.0,Google Pay,Yes
ae3622de-a913-492b-a410-aa1a9173c045,Lori Clayton,sheliaedwards@example.com,Anntown,2024-12-22,Webcam,1,0,120.0,Credit Card,Yes
12cff9b1-798e-404b-b56c-6b392279a462,Jeremy Burns,rochapaul@example.net,Jamestown,2025-02-18,Smartphone,3,0,2400.0,Credit Card,Yes
48230061-736d-4c11-ae5f-c19e189ac21d,Kelly Acevedo,barraaron@example.org,Port Leahside,2024-11-23,External Hard Drive,1,0,90.0,Debit Card,Yes
a29d5875-90f0-4802-aaa4-9db928f4100b,James Clayton,vnguyen@example.com,East Heatherbury,2024-10-07,Headphones,3,0,450.0,Credit Card,Yes
d2490d20-2072-4d10-926b-76134077f02e,Francis Chavez,aliciamcfarland@example.org,Floresburgh,2025-04-17,Webcam,4,0,480.0,Google Pay,No
8deeb414-036c-45c8-bccf-ee920b3312c9,Kevin Johnson,roykayla@example.net,North Hollytown,2024-04-20,Smartphone,3,0,2400.0,Credit Card,Yes
89bf9377-74c0-46ad-b1f3-329bed8082fe,William Grimes,ysoto@example.net,North Rebekah,2025-04-20,Monitor,4,0,1200.0,Apple Pay,Yes
0fb8d63a-120d-43cb-b44d-39e40294a9c2,Ms. Stephanie Coleman,sheilaharris@example.net,Grayfurt,2024-06-20,Mouse,2,15,85.0,Apple Pay,Yes
59308bc8-11b0-4c31-84e4-a78f5dc463ee,Melissa Cantrell,griffinmary@example.net,South Jessica,2024-12-02,Monitor,2,0,600.0,PayPal,Yes
b1cd0eb7-d24a-4915-94f2-33612aaa7136,Sarah Randolph,irobinson@example.org,Brandyfurt,2024-07-02,Monitor,2,0,600.0,Credit Card,Yes
a304fb78-e549-4740-8577-c1739526f8b7,Katherine Pena,michael10@example.net,Port Kim,2024-07-13,Mouse,1,0,50.0,Debit Card,Yes
d963e5de-5cfd-4831-9c05-58623d60db99,Hannah Bruce,patriciabanks@example.com,Penahaven,2025-02-12,Smartphone,4,10,2880.0,Debit Card,Yes
14e6a9df-6f46-4775-a332-438018f23b98,Alyssa Morris,bdiaz@example.net,New Robert,2024-07-28,Desk Chair,4,0,800.0,Debit Card,Yes
c20c1b4b-ab53-4391-99f8-b86695cec935,Richard Rhodes,caleb79@example.com,Lake Bobby,2024-10-06,Desk Chair,2,5,380.0,Debit Card,No
9d79bc56-820d-4115-aa9b-d048c7df297c,Melissa Hill,sandra11@example.net,South Conniehaven,2024-07-31,Smartphone,1,5,760.0,Apple Pay,Yes
8939882d-4d04-4b8d-841e-26c7c87fee0c,Debra Scott,johnstongrant@example.org,Reedside,2025-02-21,Webcam,1,0,120.0,Credit Card,Yes
a8232226-7e45-4ab7-a2a1-27c5fae49ce7,Alex Brown,kellyleah@example.org,Mitchellborough,2025-04-07,Desk Chair,1,5,190.0,Debit Card,Yes
52618023-fe8c-4ef9-aa15-2601a8583650,Michael Sandoval,markvang@example.net,Morganchester,2024-10-20,Monitor,2,0,600.0,Google Pay,Yes
44beb76a-8c17-430c-b004-a946b3c38c04,Kyle Smith,morgandenise@example.org,Port Jason,2025-02-27,Webcam,4,0,480.0,Debit Card,Yes
4b1c147a-2fee-4c22-b426-e90245f05689,Vicki Mitchell,agregory@example.org,Darrenton,2024-09-10,Desk Chair,2,0,400.0,PayPal,Yes
239438b7-e776-4526-b2cf-1873a69fd885,Derrick Coleman,lisa77@example.org,Amandafort,2024-08-03,Headphones,3,10,405.0,Apple Pay,Yes
e5dd259d-f3e0-4712-be29-310c62e719bb,Terry Schmidt,scott89@example.org,Port Kristenton,2024-05-03,Monitor,4,5,1140.0,PayPal,Yes
3ff5e62f-6ae5-4025-945b-a227b0d7d1dd,Joe Burton,wagnerlori@example.org,Lake Ericborough,2024-04-25,Keyboard,1,0,100.0,Debit Card,Yes
7a0b29d0-904c-42ef-9e31-93f3c7eeaae2,Joyce Lewis,xhaney@example.net,New Melinda,2024-09-05,Mouse,3,5,142.5,Debit Card,No
ba4871f0-5c23-41e5-b306-ebd3f521fb97,Charles Hicks,shelley85@example.org,Gillview,2025-04-15,Laptop,3,5,3420.0,Google Pay,Yes
2af53075-866f-4a11-ba19-9d04803f2c47,Emily Mcpherson,crodriguez@example.org,East Matthewview,2024-09-15,Laptop,3,0,3600.0,PayPal,Yes
3fd3d6a6-d937-411d-972f-b86243d84d8b,Jeremy Hicks,brendareid@example.net,Keithtown,2024-08-02,Headphones,1,10,135.0,Credit Card,No
4fb5d43e-b2fb-4a18-b07e-be411e46a0d9,Gary Mcgee,kathyolson@example.com,Deborahland,2024-10-28,Webcam,1,0,120.0,Apple Pay,Yes
1ee15856-a5f9-4bc0-a4d6-baf7972d8101,Matthew Foley,diana55@example.net,Frankshire,2024-10-28,Desk Chair,1,0,200.0,Debit Card,Yes
3f03bfa4-30e2-4438-aa48-acef1a6ad1c2,Maria Roberts,dboone@example.net,North Aprilville,2025-01-06,Mouse,4,10,180.0,Debit Card,Yes
c8a56ddc-b277-4506-b105-4338609f21c7,Todd Lee,gallegosamy@example.org,Cassandramouth,2024-05-26,Keyboard,2,0,200.0,Google Pay,Yes
6a6675a2-af38-4b28-b92d-920f421f89e2,Denise King,tanyatorres@example.com,Terryhaven,2024-11-01,Headphones,1,0,150.0,Google Pay,No
6afc4691-8171-4098-b71f-d0bf36550069,Mark Davis,ytrujillo@example.com,Alexandraton,2024-11-03,Headphones,3,0,450.0,Google Pay,Yes
9e49abad-ca17-4da4-94cf-b71d3065b3a2,Evan Swanson,vhood@example.org,Port Manuelland,2024-06-08,External Hard Drive,4,10,324.0,Debit Card,Yes
518cd540-5ed9-43c3-8514-157c6b7ff1f1,Katherine Brown,sara95@example.net,Hendersonmouth,2024-09-04,Smartphone,3,5,2280.0,Apple Pay,Yes
a3f02d59-1815-48e5-9708-96f4def7c3bc,Jose Perez,cstone@example.org,Port Abigailbury,2024-08-25,External Hard Drive,1,0,90.0,Apple Pay,Yes
2bc9e301-1bee-46a8-8e9a-c7c0eb33225c,Pamela Hays,brandy23@example.org,Heatherton,2025-04-08,Monitor,2,0,600.0,Google Pay,Yes
51baadf7-58f7-4675-89fa-46892e5e30a9,Angela Garcia,zchaney@example.net,Nelsonborough,2024-08-19,Webcam,4,0,480.0,Apple Pay,Yes
98d05a59-4872-4928-8886-b1c6e9100808,Roberto Harris,jhaynes@example.org,South Jonathanton,2024-06-06,Keyboard,1,0,100.0,Credit Card,Yes
f658b46a-0b62-4f82-9303-2dfabe5d3dcf,Richard Castaneda,shall@example.com,East Joshua,2024-09-18,Desk Chair,3,5,570.0,Debit Card,Yes
f76852a4-fff0-4450-a649-15e62e7405fe,Jaime Choi,jennysanders@example.org,Littleshire,2025-02-08,Monitor,1,10,270.0,PayPal,No
09a8a33c-7ecd-45e7-b14e-aafba9f9eae1,Erin Davis,adamsdanielle@example.net,West Melissa,2024-05-24,Desk Chair,2,0,400.0,Google Pay,Yes
ab261102-32af-4c05-a64d-8c4d2175fa2e,Jordan Williams,amanda26@example.org,Port Jennifer,2024-07-18,Monitor,3,5,855.0,Google Pay,Yes
275d26ed-7878-4c97-a7b7-1f6e498ccd83,Dawn Snow,leah30@example.com,North Victoriatown,2024-04-21,Headphones,2,5,285.0,Google Pay,Yes
e9a95e4a-87e4-4455-a7f1-223a5d960de8,Kara Singleton,jameswilliams@example.com,Port Nathanielside,2025-02-04,Laptop,4,0,4800.0,Apple Pay,Yes
39b81c77-aa25-45bb-be1d-a55bfaeefe01,Jacob Howard,williamlawrence@example.org,New Jorge,2024-07-05,Laptop,2,0,2400.0,Credit Card,No
4c0df74c-7052-424e-8725-265990572665,Jean Castro,sawyerjennifer@example.com,Port Michelle,2024-07-03,Webcam,4,0,480.0,Google Pay,Yes
9fadf12c-75fa-4a35-80d8-2181864ddc0d,Tracy Sullivan,rsmith@example.com,West Johnathanstad,2024-04-29,Laptop,3,10,3240.0,Apple Pay,Yes
03f91372-508b-4aff-8eab-880474799ed4,Michael Myers,zachary90@example.net,Morrisfurt,2025-03-03,External Hard Drive,3,0,270.0,Apple Pay,No
bfac883b-ca04-468d-9d87-547d7f30b6f4,Brandi Harris,hunter43@example.org,South Johnland,2024-11-16,Webcam,4,5,456.0,Credit Card,Yes
6df95944-d39d-4b14-8984-87a9de0e2877,Julie Singleton,patrickallen@example.net,Port Emilyland,2025-02-23,Webcam,4,15,408.0,Apple Pay,Yes
d55705a2-25a0-4dba-b7ff-60cafb67485b,Russell Kelley,andersondrew@example.org,Sheltonville,2024-07-27,Monitor,3,5,855.0,Credit Card,Yes
a2d1ea65-21b0-431a-857e-af63b73cd95c,Gary Taylor,joanna22@example.com,North Edgar,2024-12-29,External Hard Drive,2,10,162.0,Credit Card,No
